Img_name,IoU
03db8de410b85a2af9abc770c96875bc.png,0.4978145956993103
03e2041fde455e51f701bde022e69da6.png,0.4939601421356201
03ec9f8da53dec7ce2fa7b01ccbf829c.png,0.7364739179611206
03f7e09e90da50dbb26433ef271abd1f.png,0.741237223148346
040a02dbcc9fd9a870eaa8259db8015b.png,0.4897956848144531
040e79d67b821e841b8c0216940f589b.png,0.6917964220046997
040ea596ef8107c1ac92b88ad6b217f6.png,0.7405883073806763
0418065f41f3c96e96e7d69cdbfbb670.png,0.4934096932411194
0426a5f4256dec87908e8e97de7aa4c7.png,0.4939308166503906
0430cef6ddbf92dfaba5283f26b4ac86.png,0.4919452667236328
04481ebb3354add799483996ff8599a6.png,0.49333202838897705
044933c3f79cf3281c7eee3168c91556.png,0.4900647699832916
04604cf706ba38fe715d5c67ff31c7c7.png,0.7234208583831787
046e9eb9196972a99f7e9c701d4acb78.png,0.7299506664276123
0473a75fd1b459821692a563d1a1398c.png,0.44259026646614075
048a11e36d2101c05904a0c03f1636f1.png,0.7326117157936096
048cc327071364c715d1de08744d0294.png,0.49356818199157715
04af131b8a0ed5dfba0a4911036adfd1.png,0.4960310757160187
04b79546209532bec2a06ed6ab13986a.png,0.5622382164001465
04b8f2c9056f278895f44c34a219c587.png,0.4950779676437378
04f0b43c9768b7b7b2a6d2747745f26d.png,0.7389023303985596
04f4552c12ffb14767ab191bf39b7c82.png,0.4963640570640564
05106f2946408cc0d01bb8d69292d533.png,0.7408193349838257
05145196740573da65a8c8f6604a34a1.png,0.4932471215724945
0518d32c89423a4164879246b1dad57a.png,0.49466824531555176
051fd58b8b76a5c0a1cbdd10bc36a3cd.png,0.7238136529922485
052d6a36e2f86f1966cbe1c1f7547f9f.png,0.45913591980934143
054df9e29af595f47b169d751a146613.png,0.49593740701675415
05582fb8e2d9d28535066966d2c7d3e6.png,0.7104538679122925
0564e86782313c9cfcbeed66b17b9590.png,0.24957233667373657
056b06b4594a4c672161c2e2f610b4be.png,0.4952284097671509
056c3f50429029ad9c9ec1cba04333b0.png,0.7365204095840454
05704602b6cf5e402c6e553e40f93080.png,0.7292019128799438
05709b920c5acfadf78d0634afedb0eb.png,0.7192817330360413
0578b867a6f205c16f248276355d0e63.png,0.49555283784866333
057a5dfb481273d33a8f06db82a61376.png,0.4944209158420563
057e7f5872ea8af7aae0f27ff0476dbf.png,0.48894208669662476
0590b5008c8fa9045585d78d2aaf2c89.png,0.6742056608200073
059cc2a531ce5727a3318abfdbecee44.png,0.4973388910293579
05ab2d5b5b59db651cd0855ed19073be.png,0.6852367520332336
05abab87f7dcef5bb27219b12990111e.png,0.47477251291275024
05e6ef19957d43524d972de6d2f41b57.png,0.48178648948669434
05efd4aaccb77745e8d8a436b06486e7.png,0.4689830541610718
05f256dd1f6d4b62d7132487613d1ac5.png,0.6998738050460815
060afcae7bca53512bcc80536a125d81.png,0.7426021695137024
06124fe22edf18c43d39afcd6dd97669.png,0.4923732280731201
0617c27a1dd37477d5cf1c9bf9d3ed8e.png,0.4758124351501465
062407040c03cf85920c3d8410b1c5e5.png,0.47209271788597107
0675648eb8f6591439fc0b154ac1a8d9.png,0.49596112966537476
069417c6fbaf539b97271c0f82932dc0.png,0.4953377842903137
06a5a9a5b793686e913f73f840cf2d38.png,0.6931455135345459
06c0ab00524b76bae7c7fe580324f74a.png,0.4969179332256317
06c16c2e04279042ce946a9123d20454.png,0.9670895338058472
06c363aecc6aa90e55a07936dfd2238a.png,0.3428627848625183
06c8f88baa34932bad2b4500072d7677.png,0.24860608577728271
06ee887905ed651667d68ba6e8ec77f3.png,0.7370333075523376
06f1eb6421fa69fdad3a58c0147c5b4f.png,0.49188297986984253
06fd2d4f33917d7244897eb1aad28231.png,0.8968217372894287
0702b00b8976647d94b854ae5ee8e5d8.png,0.7363455295562744
0703bb1cd39cc713703fb918a12e94ef.png,0.6600251197814941
071d65273de9b359805110d99d4c0020.png,0.49456506967544556
071d6b083f58ae0c7d8a86b9dcdabf2c.png,0.4941050410270691
073406c0f54ef14c77b7257867d8fbcf.png,0.4906352162361145
0737de1af1dc7f071e716bd7a385eaf7.png,0.7340307235717773
075d5650f908f2028200700bc6699f29.png,0.7194050550460815
075e25b09a6f7075476785af1dff986d.png,0.6757696866989136
075e9b00793ff04514384ed35a659631.png,0.4960939586162567
07668f3db289ab94189934feb5c5be25.png,0.7258654236793518
07725524e89d4f2d9c8ad79f53cec512.png,0.7369829416275024
07800dd3418e1f30fc85af0f515245e8.png,0.4954191744327545
0785d28213e23764152ff8fb5cb788d4.png,0.7281088829040527
0785db351d3667d325b54de5badf8f88.png,0.7280828952789307
078a5b1f8f765b2f38983bb58b31a19e.png,0.7052402496337891
07a627cf2db6d6e2971204c2494a1e83.png,0.48903796076774597
07ac5f4c7c0fc3fe60ea32b4dda34ee2.png,0.48152464628219604
07be542734abfc2aebc56aa1f366a113.png,0.4913952350616455
07cb4721fd91bf59bebd9cdacd2024ed.png,0.7122129797935486
07ebd1eb8f5f4ab9a75a4eb887d15f3d.png,0.6740007996559143
07f2ce0ca79bfa75345b6e4bdb81bd3d.png,0.7331172823905945
07f6b75b45ed4c4898e81612bbd2edbd.png,0.4938153624534607
07f900eefadefadddd23d156069730b0.png,0.4965628683567047
0809bb19ce7c5588c14e18f32a224b38.png,0.49470198154449463
0813364ca92e52963e28d962e8493c9b.png,0.7292888164520264
081635c73a4d238a7108c36d34602e4d.png,0.7417780160903931
0831bac15354f64377925fe102b8b432.png,0.4962460994720459
0850330e375aca3ac1597a40092b35a2.png,0.48812299966812134
085c16ea274b9b1254dde4e659fc88a7.png,0.48394402861595154
08666ce8086483e62470240865273b37.png,0.49375811219215393
0875bbb74ac70c5a232e35f381af0e60.png,0.6853057742118835
08918f49bcf616b9a24f1e67be75eae1.png,0.6945245265960693
08a0de7423f49ea3ec858dff2f5b279e.png,0.7307915091514587
08b3018d0aec462e1f2073a11891d29c.png,0.49473991990089417
08bb4c7f4f60fbcb1b8e474ed17de4a7.png,0.7412394285202026
08bf0cb5f81ba542e97e2b92931a372f.png,0.49436885118484497
08c022061297836a4f27715e86ba35b1.png,0.494109570980072
08dbcdbef9d9de0bf6e77b200777d930.png,0.49607840180397034
08ef87acff332f1f1a108aa3836a229b.png,0.49600332975387573
09168d3d620fc8ef3f23c30bdb5c913e.png,0.4913862347602844
091c815792087c147e62ba8797fc47f8.png,0.7077960968017578
091fc8e005d7f97a178a7ed8994444f9.png,0.7350923418998718
0926d5e86e76ce407e436bb4915f8017.png,0.49456703662872314
09300c8e23cb32ce1520fd423df04a6a.png,0.7406574487686157
093f50ea9327b2a6a74b083016614253.png,0.4971323013305664
094cdf671e31c8288a5a1b23cd9554b2.png,0.4969847798347473
095eab0a0a657a5db645f40204b1dbc5.png,0.7186878323554993
097a43cc83d9c9c170c193c9dfad6955.png,0.7215516567230225
097b9f8ef57c70d12890e2ab2a5e37d5.png,0.7381994724273682
098d747338de7fabc928f49bcdbb22f3.png,0.4974011778831482
09b6b0b459b4a26b8990536fef35c357.png,0.490622878074646
09dbdf9b0ca49072193d93166f26ea5a.png,0.49284496903419495
0a0a539316af6547b3bbe228ead13730.png,0.49483081698417664
0a24da1402ac61e0ddbdbaadd0030c4f.png,0.7405421733856201
0a2d839ffa25ac486202f42ed685e9f6.png,0.4885508418083191
0a34cf15845e3deb56da804887f29784.png,0.7114876508712769
0a3c893933eb2882eae9165b095a0cba.png,0.7402963042259216
0a4a0ca461b21a6d45f830659cdcfa11.png,0.7318922877311707
0a63d265cdf839791891024b78d7a5ba.png,0.34895578026771545
0a72e41b5d056bcc3737be875d5f03e5.png,0.47414660453796387
0a73706715335e9b84ba627026d966a7.png,0.48261862993240356
0a9e6480e69adc65962d4898e807bcfc.png,0.6808817386627197
0ab21d105debbae24b0fce98cd33bd3c.png,0.49661189317703247
0ac4f2aaa200012eb21cc67f84f7e25f.png,0.4643935263156891
0ad380924e48d427389fdeaf6e43ba78.png,0.7283087372779846
0addd80857e92202474baa3470d332e0.png,0.49529117345809937
0af11598b7cced4d9c114847010b8acc.png,0.7421355247497559
0b04916e2a37f8f24e48d274a28f122a.png,0.49478602409362793
0b263e11f3a2bab45cfc61f349a31bde.png,0.49700793623924255
0b4291f37be37f472a3fced197a6322c.png,0.7358790636062622
0b45d5540c3ffdfeb241f07574be9d27.png,0.5790460109710693
0b4812f5b8a8f8b550663f4a7f905de4.png,0.7385520935058594
0b552b4253268211f72280d6b01cfa7b.png,0.6967028379440308
0b591e7abefbecfccaf7cb6278611801.png,0.4931347370147705
0b6741e4ea5ea7752803796d539fc214.png,0.6032381653785706
0b749213e838f10ad5543e173d408399.png,0.4928237199783325
0b81bdb80e540fe8b58b905ec594718d.png,0.42475610971450806
0b9772e1e845fbf713ebb27cf67e06dd.png,0.7221275568008423
0b97a2d75dc4ccafb309283a18c042a7.png,0.49512314796447754
0ba2aaf5effaefee2d9beec57bc0f928.png,0.7193371653556824
0ba8195b4e0f2ff4d603f29c31b6bcb4.png,0.4822586476802826
0babfde1cabaa7f285a29d301585da8f.png,0.4238344132900238
0bb11f9290551dc5ba2c416a36d8a3f0.png,0.7418575286865234
0bb430b67e7b1dd875be9adefa9a7156.png,0.48961541056632996
0bc78f9a7871a628ecbbd620b139fdc4.png,0.49845534563064575
0bccc9e15c82e6b0e4081aaafe4ccfbb.png,0.4893130660057068
0bce2a0d8474224ea294bd8bf0ca3247.png,0.4936925172805786
0bd57bdbb47b9c1aa05237556b3f074e.png,0.49341973662376404
0bf0d32e84a7ccf86a1c675c767dfc5c.png,0.4857381582260132
0bf83be836cfe3245b72fb88285fb41c.png,0.7375977039337158
0c0c00d16881f8b7fdb966c87183be14.png,0.4945065677165985
0c1cc736dbebdaafa0958d3a1e261ecf.png,0.5975912809371948
0c2c1c41abb903b2bdbfaf9d85d79997.png,0.7338582277297974
0c37986778dc791ac2189816552c662c.png,0.4945080280303955
0c404b4c487dabb373eba85ea8d27e1c.png,0.4972308278083801
0c497388159dc068148da71afeaead20.png,0.493187814950943
0c4988189b85997db5f935b1617ecf7f.png,0.49185264110565186
0c5446231174e9dd78d2a656482f3257.png,0.492048978805542
0c7e53ca1972454207b31de1bd177470.png,0.4918574094772339
0c948ffc7cc3ef5e8be205de0cf8d00a.png,0.7348870635032654
0cac5b79ce4a0c2023eda426e5cc03d0.png,0.733993649482727
0cbdae948637d923244bcd72c130c44c.png,0.7233582735061646
0cd064b7fda84db9a47e5ae87844c98f.png,0.46782639622688293
0cdc4fb109909cb4daf263ae618b2a98.png,0.7418223023414612
0ce58f880900c114d3c0edf44f5d5cf4.png,0.3321169316768646
0ceca72c3fe38e02992e4fb0646fdf77.png,0.4908299744129181
0cefac638d9465857abbe689d40ce39a.png,0.7311277985572815
0cf54d8f989ffcb7476e4a54d577c15a.png,0.7303163409233093
0d0066f44bcb837b65f19ecb22bfb804.png,0.49199366569519043
0d10b72386336b6fa10f8baef30786f3.png,0.7272958159446716
0d28de2971ab8c88e9c532b1ce06e1ad.png,0.7398402690887451
0d3ab0bf0262c191801d06023286e0ba.png,0.49693554639816284
0d55e9741aa487cbfe25a309590cf342.png,0.7347959876060486
0d5b2fe1d0eb919b319280f22c15597f.png,0.7185004949569702
0d5e4a03f916787a54361b85ecd881e4.png,0.7249550223350525
0d69e05fb9d059c55b2cc5f194ae4dc4.png,0.7317541241645813
0d6bb87e14e2331aca38d53c9e493ab4.png,0.48147666454315186
0d74585a6d3d5d5d4bf70bbbe824be96.png,0.49784916639328003
0d7d16c4be68b0a8275040cabc9d87e3.png,0.49127572774887085
0d807cecb0abba420d52a51e69c2074f.png,0.7345854043960571
0d96eb24779e122c82ffde621512fcee.png,0.47993433475494385
0da3f417fc0a3849cd9ffdd8bd16f6ed.png,0.7289063930511475
0dd6cabfbe0e8d1785ff7740eb7495b4.png,0.491462767124176
0dd7b45b77c55ad3862e297b2488bb5b.png,0.7261312007904053
0dd83b363097b244a9059117350a20f8.png,0.49536412954330444
0de56b78c351a0f760ed2d3cdfbd185a.png,0.5973374843597412
0de868306febda27ac45955c22ca06c5.png,0.7347778081893921
0de9ea7d233e6699385ebb450741ba8f.png,0.4945904016494751
0dec84c76dfcee16cb5748cd97120a2d.png,0.7346581816673279
0df2c4ba3bc8d5551763c6db29424fca.png,0.4945892095565796
0df835ad9a5ff9fd4676391b3704cd48.png,0.4813050627708435
0e0b3f5bf9551f3fbc5d0f9fa444bd59.png,0.2358720600605011
0e1128e77abd57acb3d4575daac46717.png,0.48696085810661316
0e1cd878a8e17946cf952a0858aa8b4b.png,0.730620801448822
0e3a828efa2edcca7b2951e9cb3a1b9a.png,0.725013792514801
0e427ca85ed8bef787f4fbb83c820760.png,0.49110254645347595
0e9e08be0ec05ec3ec52606a79ee39db.png,0.7113759517669678
0eacb9cfe571d960affa34df63d53239.png,0.4955176115036011
0eaff40efcae44d49eaf6bc70f485dc8.png,0.7241607904434204
0edc1b9f037fae870fdc21f069b128bc.png,0.48568713665008545
0eecdda3a6cce8fa09474fc0ddb945d2.png,0.6887001991271973
0ef8e8e0b90c7626483672074dee3d03.png,0.48433202505111694
0efaf01b65e136465d60b72c6cce3a6e.png,0.49378061294555664
0f084b7a8301a29ab1235b0b1259cd52.png,0.48878195881843567
0f0e027ff27c0aefddbc581ab523b8ba.png,0.4797545075416565
0f1cb2161d7c450236994e7b0227337a.png,0.7244341373443604
0f2421786d043c7b0221be11f76aa21a.png,0.7329701781272888
0f3aa2db922484f4aba61ca75caec57e.png,0.7385636568069458
0f5f95414aff7664cca0054dae8d4447.png,0.49794650077819824
0f662f551ecb8773403d64cbfdb133a9.png,0.481571763753891
0f6a87f656cb36884a58461e4cc1970c.png,0.49739277362823486
0fb073fe6d73deba3d28e86ae6e7f320.png,0.7074944376945496
0fd0b92007124fce60ac01993dcbd1a0.png,0.7367198467254639
0fd0bf71071291fae6b866f255d4447a.png,0.7388955950737
0fd6a710fe7a682d45483e0fe45cba34.png,0.25857892632484436
0fd95e4d064d1f9c77e1472ed71e7f3d.png,0.7318177223205566
0fdbab042ba70efd842abc2df4a7b2d1.png,0.7367295622825623
0fdccc20b552ec9b20ddc9b7b7128f36.png,0.7233824729919434
0fdfd1fe12a8a114ec2df8a23898b535.png,0.49512630701065063
101f1685492e94d1aaf618b59b307748.png,0.49769115447998047
101f8644c108baf2ed8316a558c55ef7.png,0.49647969007492065
10290c0cf4715cd2c911744367e956e9.png,0.7321062088012695
104d60167295a010ffd891d61a517999.png,0.4854166507720947
106616b385379451685725bd235708d6.png,0.7337989211082458
10715f6f51662f41f1b36199c87ffc26.png,0.4768262207508087
107ba00021f7528637115e707ccc5a92.png,0.6943159699440002
1082678143982dd6d76949c8a81a3e3c.png,0.7320408821105957
1099662bdd2e2a6dc3b397a2d652f15e.png,0.49244892597198486
10b00ca3331bc1ade6232a48285b124a.png,0.7398576736450195
10d33809811d935a3ea898eea50e39f3.png,0.492887020111084
10e3a1f633ca209a12c1ccc27840bdfa.png,0.49467214941978455
10fa2a2f897bab3e3d46a10759a1d5d7.png,0.49387645721435547
111a5c25f2c87d61f9ee3a9831813315.png,0.490863174200058
116141bbdc4a8833d2dc5ba9ba9afe52.png,0.4964352250099182
116579238e3b15a681da6577c8a3988c.png,0.49256861209869385
116651b182573f2a0335fbeef4b9b141.png,0.49463188648223877
117adbfddb25b0cdd49c90b10bc404ae.png,0.4958975911140442
118104763a1d64d66afde05967d8379e.png,0.4979742169380188
1193d26c45502146c733903ab36bd445.png,0.7419350147247314
11a739e2982404c9501725f403972c12.png,0.4913334846496582
11c0b0dcd10e3df1202ec997ccda1751.png,0.7214303016662598
11dca60a7d7bf6cafd1dc67c8db77a0d.png,0.49213361740112305
11eec3bc11d6058cc9862708be8b4473.png,0.7039403915405273
12182739bc5cfeb14659049fed61068a.png,0.7351906299591064
124ba9e6b678672c7e0d882e360591cc.png,0.662330150604248
125135168b9cb0201d88dd07f56f215e.png,0.7260608673095703
12599c8a7084c8f7b4090684ab48f3a2.png,0.4896581172943115
125a4381f566bd7b8a2e2c9b29cdb1bd.png,0.7322261333465576
12656d62bfba7ec59a1a6fb268e3f227.png,0.4979230761528015
127e043ce0b8e0dc175e6af0d227a359.png,0.7393171191215515
1286a4cb7597b4e28c933faab765f9c9.png,0.7380635142326355
128d755631a31c29614c5f02460b8124.png,0.24218326807022095
12a2951dd22dd1a0d94767a6d949fb90.png,0.6651861667633057
12c4d3319df7194d895d7b9c414cc3d0.png,0.4668053388595581
12cdf21ace5bf3af133bbf8f732dc952.png,0.7316999435424805
1302f77dab1206c1080ce89c8c74a9a5.png,0.49715179204940796
1311fc36bf19ab5b46af544ed9be542b.png,0.48881322145462036
13231627b32af426ddc8d914f01ef55e.png,0.49105745553970337
13580a79bb1db7a507ca85611692f02d.png,0.6889867186546326
13598445c90d1d430bad6f363f38f72f.png,0.7331151962280273
1362a6c6be311bd454fb887f8ef61808.png,0.4911922812461853
1370ccd9285fb7efe953ce77c43a1ec0.png,0.5174311995506287
1374a59a3a6102ef9e6d47fc146fac3b.png,0.4754546284675598
13941f6c4b69442def1636cce570b86d.png,0.4974493980407715
139c1b6f7c1be23bc740288692c6f760.png,0.49804824590682983
13ac06cc1ed1e6e6c936fb5ef2eac8d1.png,0.7391793131828308
13c3218eeb1f4f995b69f7ec232570e3.png,0.4941868782043457
13c8ec0bd937dbc8ae6385953934df47.png,0.47417569160461426
13efaf5a51fe49ac42ca729766cdf5f9.png,0.4915747046470642
13f9b1150eca2a1412d82f5bd302673e.png,0.7229102849960327
141cbe53cbf991d3f69d9f81f1a8fe62.png,0.4960860311985016
1428c69f6baf938394d3d1c25c940b5f.png,0.6955933570861816
1435fd6a78d7a698e4b821863fd9ce07.png,0.7196844220161438
1447251425cdfe7975b8ecaa678decd3.png,0.7086238265037537
1458db9ee34471c644ad29bafd10d2e5.png,0.7162399291992188
1469808d8596691829c9c6c274fbee0c.png,0.7398895621299744
146f8d4a98fee3eff1239b9d776b1323.png,0.706235408782959
1482279533f0c13de617a05a07c2cfc5.png,0.496557354927063
14a0cbaa22b77f80f2ac521c77ca36c4.png,0.7382665276527405
14a2a4b9c8d612668e75e05ad01c1bf1.png,0.496221125125885
14c26f1453507a18ee5f5273e56cefb4.png,0.49433398246765137
14eb92d4a20d7d10423563a4245fcec6.png,0.7236728072166443
14fcfc96a9c0eb5eb76ca12c09ebf879.png,0.7157703042030334
150bb0fb65310ffcd37cf4689659a9de.png,0.4909537136554718
150cea4ed92f94fadbf786d196d8cdfc.png,0.7340103387832642
15160187fd2f6bbe1fdc3f6d5ae38eaf.png,0.6361278295516968
1538070113bc8d99d75f9187f35b13f1.png,0.7404450178146362
153b991dc95c72c86dd732604f524c6f.png,0.7320009469985962
153de6e8036a999115b451bb857aa01f.png,0.7236190438270569
154d3140e53eefd0f6147a65efc3c1f3.png,0.49144065380096436
154d9ee34ddc749c672823b452b20ab7.png,0.7337274551391602
155c9dfc95ba70201cebec4eb67b2c89.png,0.42402470111846924
155f43ff727ad142c6bf3ab1b7e39e09.png,0.48253142833709717
156a5f5b55c195e1ee6848da865f60f6.png,0.48985788226127625
1575d5e4c93733ed0ab7bbbe815c296a.png,0.7388072609901428
158a64f0c86873dfad22a5b21b8bc5a3.png,0.24991267919540405
159fb5092121e61d0c310c93ed8f0661.png,0.49141836166381836
15a21698696b95add50bd1b0f95be1d0.png,0.7411938905715942
15a368cba0b0c569e2bc6ef1ed54c5b7.png,0.49447789788246155
15a43d883d5d0d2571ee122fc76c4abd.png,0.7179942727088928
15a628437681ad01eeef69ae6648ad0d.png,0.49546605348587036
15d83a106e7b1a15b872322c8acb35ca.png,0.7162171006202698
15eb7725acbb6779813eb093c9c734c8.png,0.4190714955329895
15f047d169cdad8d11770ea0c878e4b1.png,0.4957597851753235
1601791d72f8f7d9d6d7255c8cfc4f2f.png,0.49574726819992065
16145da48e3571496fa932af9c1a7b37.png,0.5879130363464355
161fac02be64021e422f4bb28f8556f4.png,0.352992445230484
16460e9602a7a824e5e5b64ba1fda306.png,0.7274209856987
16531076ebc4d8de257a586eabdfba15.png,0.49126413464546204
167014d6c659b42054544078e89b7f7e.png,0.7117629051208496
1671625343c27e4e17323e0f0671616b.png,0.49174320697784424
1675234dbd916e8ae0cf92fb87124136.png,0.7103233337402344
167785a1d4f07a741ed39474145604e2.png,0.4781225323677063
167f584d91cf0e5e91bccf094a74755f.png,0.48393261432647705
1681f3b53d65ca0305cfc7d5fc3c6959.png,0.4912526607513428
16844900b6637a6577628975a713612e.png,0.49379897117614746
1684d3dba393f3e8a5d1f9341779d206.png,0.7377303838729858
16883f0b489edb196fe55d6787c0eb06.png,0.4942321181297302
169d6f68c3d2bb29adaf56eef08c13d3.png,0.6654539704322815
16b51737ef50be4e67b5d13eb9514ae7.png,0.7175095677375793
16c4fa330f26a7c46ce7875eda3cd844.png,0.740234375
16d1fa6990b73e4865f3268091923e97.png,0.32285770773887634
16d88b4e944d3fa9d4ad1164244bfa13.png,0.7185867428779602
16e5006453ed18c5b3e5f44c77695eb5.png,0.7286829352378845
16fdd800f2e3a946c2f3c6bf8509a5de.png,0.4833895266056061
1704566d378ef7312638a0f3351a97f5.png,0.48547592759132385
1706b0a4093565cd0acdcf7be4dd6ba0.png,0.4979636073112488
17073f964bdf6fc073503c8e247e3c0d.png,0.4692266881465912
17254a3fcea92f34dcf6349f0a01a104.png,0.733745276927948
17275016a78d28176899150c3c650b1e.png,0.7403709888458252
173c167cfeeee1eaf622c61b15b70d33.png,0.49642443656921387
174c4a1acde8ea95d52626f529396a40.png,0.7668362855911255
1750b238137b49fb2b34a6393a8f78f2.png,0.7307060360908508
175dee701ebd346e037ab9172bcc7580.png,0.487829327583313
1764c1029d50e27fd179116633a06637.png,0.4944799542427063
177731e956e24b103b81049cfa20d1fa.png,0.7001018524169922
1780b21b763a1eaee24b72829ab6a4de.png,0.49374648928642273
178869483bf6c2a46d30b895bd596c67.png,0.6654931306838989
178cd9c64a9817c247a38eb7f6704414.png,0.4855891466140747
1793fae02ca5b09a45cd7546daa5c3a8.png,0.484233021736145
17986501cbba54fac118dc6448ebb1aa.png,0.4982393980026245
17b01b84f29a53c5a7fe33844040c9d4.png,0.73821622133255
17b7dc1de983fb2dd406fe2d18399d88.png,0.4902361333370209
17c5e1d4d1cc3a4d66e4a27a2ce6c121.png,0.7392014265060425
17c777d6ef79c389a4ef955f035f0c74.png,0.7250938415527344
17d119c8298163a0af4e488e0cc47625.png,0.495545893907547
17d9cd830b4c442d670e8d16aa5c41fe.png,0.49344491958618164
17e6a3d9273a8f6b1b3f7981f8d17532.png,0.4971376955509186
17f635743ebc05ff87f981388e5b75a3.png,0.48065370321273804
17fdae817d2389bcd185aa49146efb83.png,0.496934711933136
181a1b46c2e2d650f8a15bef3fa5306c.png,0.7298362255096436
18231d6be4753e97a637cbbf3d02d255.png,0.49182432889938354
1834d78942d40aa91c442d088df93dba.png,0.49523550271987915
183665e251d7cb8c7dbf836602a8b16d.png,0.49555355310440063
18366d4adab8822740809cf3d52af398.png,0.4968196153640747
